# Job started on: Wed Oct  9 12:45:45 CEST 2013 ..........
# FONLL heavy quark hadroproduction cross section
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = meson (meson = D0). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 0.56
# ebeam1 = 3500, ebeam2 = 3500
# PDF set = CTEQ6.6
# ptmin = 0.125
# ptmax = 50.125
# ymin  = -0.5
# ymax  = 0.5
# Uncertainties from scales, masses combined quadratically
# cross section is ds/dpt (pb/GeV)
#  pt      central      min       max       min_sc     max_sc     min_mass   max_mass   fr=.5 .5     fr=2 2     fr=2 1     fr=1 2    fr=1 .5    fr=.5 1
  25.3750 1.0210e+04 8.6542e+03 1.2055e+04 8.6907e+03 1.1974e+04 9.8753e+03 1.0751e+04 1.1620e+04 9.0900e+03 1.0591e+04 8.6907e+03 1.1974e+04 9.7085e+03
  25.6250 9.7267e+03 8.2505e+03 1.1472e+04 8.2850e+03 1.1395e+04 9.4095e+03 1.0240e+04 1.1065e+04 8.6601e+03 1.0085e+04 8.2850e+03 1.1395e+04 9.2562e+03
  25.8750 9.2700e+03 7.8689e+03 1.0923e+04 7.9015e+03 1.0850e+04 8.9695e+03 9.7568e+03 1.0541e+04 8.2540e+03 9.6063e+03 7.9015e+03 1.0850e+04 8.8286e+03
  26.1250 8.8383e+03 7.5080e+03 1.0405e+04 7.5388e+03 1.0335e+04 8.5536e+03 9.3006e+03 1.0047e+04 7.8703e+03 9.1545e+03 7.5388e+03 1.0335e+04 8.4241e+03
  26.3750 8.4301e+03 7.1664e+03 9.9152e+03 7.1955e+03 9.8487e+03 8.1603e+03 8.8695e+03 9.5791e+03 7.5074e+03 8.7276e+03 7.1955e+03 9.8487e+03 8.0413e+03
  26.6250 8.0441e+03 6.8430e+03 9.4526e+03 6.8706e+03 9.3892e+03 7.7881e+03 8.4617e+03 9.1370e+03 7.1641e+03 8.3240e+03 6.8706e+03 9.3892e+03 7.6788e+03
  26.8750 7.6787e+03 6.5367e+03 9.0152e+03 6.5628e+03 8.9548e+03 7.4357e+03 8.0758e+03 8.7188e+03 6.8391e+03 7.9422e+03 6.5628e+03 8.9548e+03 7.3354e+03
  27.1250 7.3327e+03 6.2463e+03 8.6015e+03 6.2711e+03 8.5440e+03 7.1020e+03 7.7105e+03 8.3229e+03 6.5314e+03 7.5809e+03 6.2711e+03 8.5440e+03 7.0099e+03
  27.3750 7.0049e+03 5.9711e+03 8.2101e+03 5.9946e+03 8.1551e+03 6.7858e+03 7.3646e+03 7.9481e+03 6.2398e+03 7.2389e+03 5.9946e+03 8.1551e+03 6.7013e+03
  27.6250 6.6943e+03 5.7100e+03 7.8395e+03 5.7323e+03 7.7871e+03 6.4860e+03 7.0368e+03 7.5929e+03 5.9635e+03 6.9149e+03 5.7323e+03 7.7871e+03 6.4086e+03
  27.8750 6.3998e+03 5.4623e+03 7.4885e+03 5.4835e+03 7.4384e+03 6.2018e+03 6.7261e+03 7.2564e+03 5.7015e+03 6.6078e+03 5.4835e+03 7.4384e+03 6.1309e+03
  28.1250 6.1204e+03 5.2272e+03 7.1558e+03 5.2472e+03 7.1080e+03 5.9320e+03 6.4314e+03 6.9372e+03 5.4529e+03 6.3167e+03 5.2472e+03 7.1080e+03 5.8671e+03
  28.3750 5.8553e+03 5.0038e+03 6.8405e+03 5.0229e+03 6.7948e+03 5.6760e+03 6.1518e+03 6.6344e+03 5.2170e+03 6.0406e+03 5.0229e+03 6.7948e+03 5.6167e+03
  28.6250 5.6036e+03 4.7917e+03 6.5414e+03 4.8098e+03 6.4977e+03 5.4329e+03 5.8864e+03 6.3471e+03 4.9930e+03 5.7786e+03 4.8098e+03 6.4977e+03 5.3787e+03
  28.8750 5.3645e+03 4.5900e+03 6.2576e+03 4.6072e+03 6.2158e+03 5.2020e+03 5.6345e+03 6.0743e+03 4.7803e+03 5.5299e+03 4.6072e+03 6.2158e+03 5.1525e+03
  29.1250 5.1374e+03 4.3982e+03 5.9882e+03 4.4147e+03 5.9482e+03 4.9825e+03 5.3951e+03 5.8152e+03 4.5782e+03 5.2936e+03 4.4147e+03 5.9482e+03 4.9374e+03
  29.3750 4.9215e+03 4.2159e+03 5.7324e+03 4.2315e+03 5.6941e+03 4.7739e+03 5.1676e+03 5.5691e+03 4.3860e+03 5.0692e+03 4.2315e+03 5.6941e+03 4.7328e+03
  29.6250 4.7163e+03 4.0423e+03 5.4893e+03 4.0572e+03 5.4527e+03 4.5754e+03 4.9514e+03 5.3351e+03 4.2033e+03 4.8560e+03 4.0572e+03 5.4527e+03 4.5381e+03
  29.8750 4.5210e+03 3.8771e+03 5.2584e+03 3.8913e+03 5.2233e+03 4.3866e+03 4.7457e+03 5.1125e+03 4.0295e+03 4.6532e+03 3.8913e+03 5.2233e+03 4.3527e+03
  30.1250 4.3352e+03 3.7198e+03 5.0387e+03 3.7333e+03 5.0051e+03 4.2069e+03 4.5500e+03 4.9009e+03 3.8640e+03 4.4603e+03 3.7333e+03 5.0051e+03 4.1762e+03
  30.3750 4.1583e+03 3.5700e+03 4.8298e+03 3.5829e+03 4.7976e+03 4.0358e+03 4.3637e+03 4.6994e+03 3.7065e+03 4.2767e+03 3.5829e+03 4.7976e+03 4.0081e+03
  30.6250 3.9898e+03 3.4272e+03 4.6311e+03 3.4395e+03 4.6002e+03 3.8728e+03 4.1864e+03 4.5076e+03 3.5566e+03 4.1020e+03 3.4395e+03 4.6002e+03 3.8479e+03
  30.8750 3.8293e+03 3.2911e+03 4.4419e+03 3.3028e+03 4.4123e+03 3.7175e+03 4.0175e+03 4.3250e+03 3.4137e+03 3.9356e+03 3.3028e+03 4.4123e+03 3.6951e+03
  31.1250 3.6764e+03 3.1613e+03 4.2617e+03 3.1725e+03 4.2333e+03 3.5695e+03 3.8566e+03 4.1510e+03 3.2775e+03 3.7771e+03 3.1725e+03 4.2333e+03 3.5495e+03
  31.3750 3.5306e+03 3.0375e+03 4.0901e+03 3.0482e+03 4.0628e+03 3.4284e+03 3.7032e+03 3.9852e+03 3.1477e+03 3.6261e+03 3.0482e+03 4.0628e+03 3.4105e+03
  31.6250 3.3916e+03 2.9193e+03 3.9266e+03 2.9296e+03 3.9004e+03 3.2938e+03 3.5569e+03 3.8272e+03 3.0238e+03 3.4822e+03 2.9296e+03 3.9004e+03 3.2780e+03
  31.8750 3.2590e+03 2.8066e+03 3.7707e+03 2.8163e+03 3.7455e+03 3.1654e+03 3.4174e+03 3.6764e+03 2.9057e+03 3.3449e+03 2.8163e+03 3.7455e+03 3.1514e+03
  32.1250 3.1324e+03 2.6989e+03 3.6221e+03 2.7082e+03 3.5979e+03 3.0428e+03 3.2843e+03 3.5326e+03 2.7930e+03 3.2139e+03 2.7082e+03 3.5979e+03 3.0306e+03
  32.3750 3.0116e+03 2.5960e+03 3.4803e+03 2.6050e+03 3.4571e+03 2.9258e+03 3.1573e+03 3.3954e+03 2.6854e+03 3.0890e+03 2.6050e+03 3.4571e+03 2.9151e+03
  32.6250 2.8962e+03 2.4978e+03 3.3450e+03 2.5063e+03 3.3227e+03 2.8141e+03 3.0360e+03 3.2644e+03 2.5826e+03 2.9697e+03 2.5063e+03 3.3227e+03 2.8048e+03
  32.8750 2.7860e+03 2.4038e+03 3.2158e+03 2.4121e+03 3.1944e+03 2.7073e+03 2.9202e+03 3.1393e+03 2.4844e+03 2.8558e+03 2.4121e+03 3.1944e+03 2.6994e+03
  33.1250 2.6807e+03 2.3140e+03 3.0925e+03 2.3219e+03 3.0719e+03 2.6052e+03 2.8095e+03 3.0198e+03 2.3906e+03 2.7470e+03 2.3219e+03 3.0719e+03 2.5986e+03
  33.3750 2.5801e+03 2.2282e+03 2.9748e+03 2.2357e+03 2.9549e+03 2.5077e+03 2.7037e+03 2.9057e+03 2.3009e+03 2.6431e+03 2.2357e+03 2.9549e+03 2.5022e+03
  33.6250 2.4838e+03 2.1460e+03 2.8622e+03 2.1532e+03 2.8431e+03 2.4144e+03 2.6026e+03 2.7965e+03 2.2152e+03 2.5437e+03 2.1532e+03 2.8431e+03 2.4099e+03
  33.8750 2.3918e+03 2.0674e+03 2.7547e+03 2.0743e+03 2.7362e+03 2.3251e+03 2.5059e+03 2.6922e+03 2.1331e+03 2.4487e+03 2.0743e+03 2.7362e+03 2.3217e+03
  34.1250 2.3037e+03 1.9921e+03 2.6518e+03 1.9987e+03 2.6341e+03 2.2397e+03 2.4134e+03 2.5924e+03 2.0547e+03 2.3579e+03 1.9987e+03 2.6341e+03 2.2372e+03
  34.3750 2.2194e+03 1.9200e+03 2.5535e+03 1.9264e+03 2.5364e+03 2.1580e+03 2.3249e+03 2.4969e+03 1.9795e+03 2.2709e+03 1.9264e+03 2.5364e+03 2.1563e+03
  34.6250 2.1387e+03 1.8510e+03 2.4594e+03 1.8571e+03 2.4429e+03 2.0797e+03 2.2402e+03 2.4055e+03 1.9076e+03 2.1878e+03 1.8571e+03 2.4429e+03 2.0788e+03
  34.8750 2.0614e+03 1.7849e+03 2.3693e+03 1.7907e+03 2.3535e+03 2.0048e+03 2.1590e+03 2.3180e+03 1.8388e+03 2.1081e+03 1.7907e+03 2.3535e+03 2.0045e+03
  35.1250 1.9874e+03 1.7215e+03 2.2832e+03 1.7271e+03 2.2678e+03 1.9330e+03 2.0813e+03 2.2343e+03 1.7728e+03 2.0319e+03 1.7271e+03 2.2678e+03 1.9334e+03
  35.3750 1.9165e+03 1.6607e+03 2.2006e+03 1.6662e+03 2.1859e+03 1.8642e+03 2.0069e+03 2.1540e+03 1.7096e+03 1.9589e+03 1.6662e+03 2.1859e+03 1.8652e+03
  35.6250 1.8486e+03 1.6025e+03 2.1216e+03 1.6077e+03 2.1073e+03 1.7982e+03 1.9356e+03 2.0772e+03 1.6490e+03 1.8889e+03 1.6077e+03 2.1073e+03 1.7998e+03
  35.8750 1.7834e+03 1.5466e+03 2.0458e+03 1.5516e+03 2.0321e+03 1.7350e+03 1.8672e+03 2.0035e+03 1.5910e+03 1.8219e+03 1.5516e+03 2.0321e+03 1.7371e+03
  36.1250 1.7210e+03 1.4930e+03 1.9733e+03 1.4978e+03 1.9600e+03 1.6744e+03 1.8017e+03 1.9329e+03 1.5353e+03 1.7576e+03 1.4978e+03 1.9600e+03 1.6769e+03
  36.3750 1.6610e+03 1.4416e+03 1.9037e+03 1.4462e+03 1.8909e+03 1.6162e+03 1.7388e+03 1.8651e+03 1.4819e+03 1.6960e+03 1.4462e+03 1.8909e+03 1.6192e+03
  36.6250 1.6036e+03 1.3922e+03 1.8370e+03 1.3967e+03 1.8246e+03 1.5604e+03 1.6785e+03 1.8002e+03 1.4306e+03 1.6368e+03 1.3967e+03 1.8246e+03 1.5637e+03
  36.8750 1.5484e+03 1.3448e+03 1.7730e+03 1.3491e+03 1.7611e+03 1.5068e+03 1.6207e+03 1.7379e+03 1.3815e+03 1.5801e+03 1.3491e+03 1.7611e+03 1.5105e+03
  37.1250 1.4955e+03 1.2993e+03 1.7116e+03 1.3034e+03 1.7001e+03 1.4554e+03 1.5651e+03 1.6781e+03 1.3342e+03 1.5257e+03 1.3034e+03 1.7001e+03 1.4594e+03
  37.3750 1.4446e+03 1.2556e+03 1.6527e+03 1.2596e+03 1.6415e+03 1.4061e+03 1.5118e+03 1.6207e+03 1.2889e+03 1.4735e+03 1.2596e+03 1.6415e+03 1.4103e+03
  37.6250 1.3958e+03 1.2136e+03 1.5962e+03 1.2174e+03 1.5854e+03 1.3586e+03 1.4606e+03 1.5655e+03 1.2454e+03 1.4233e+03 1.2174e+03 1.5854e+03 1.3632e+03
  37.8750 1.3489e+03 1.1732e+03 1.5419e+03 1.1769e+03 1.5315e+03 1.3131e+03 1.4114e+03 1.5126e+03 1.2036e+03 1.3752e+03 1.1769e+03 1.5315e+03 1.3178e+03
  38.1250 1.3038e+03 1.1344e+03 1.4897e+03 1.1380e+03 1.4797e+03 1.2693e+03 1.3642e+03 1.4618e+03 1.1634e+03 1.3289e+03 1.1380e+03 1.4797e+03 1.2743e+03
  38.3750 1.2605e+03 1.0971e+03 1.4396e+03 1.1006e+03 1.4299e+03 1.2272e+03 1.3188e+03 1.4129e+03 1.1248e+03 1.2845e+03 1.1006e+03 1.4299e+03 1.2324e+03
  38.6250 1.2189e+03 1.0613e+03 1.3915e+03 1.0646e+03 1.3821e+03 1.1868e+03 1.2752e+03 1.3660e+03 1.0876e+03 1.2418e+03 1.0646e+03 1.3821e+03 1.1921e+03
  38.8750 1.1789e+03 1.0268e+03 1.3453e+03 1.0300e+03 1.3362e+03 1.1479e+03 1.2332e+03 1.3208e+03 1.0520e+03 1.2007e+03 1.0300e+03 1.3362e+03 1.1534e+03
  39.1250 1.1404e+03 9.9359e+02 1.3008e+03 9.9666e+02 1.2920e+03 1.1105e+03 1.1929e+03 1.2774e+03 1.0176e+03 1.1612e+03 9.9666e+02 1.2920e+03 1.1161e+03
  39.3750 1.1034e+03 9.6165e+02 1.2581e+03 9.6462e+02 1.2496e+03 1.0745e+03 1.1541e+03 1.2357e+03 9.8460e+02 1.1233e+03 9.6462e+02 1.2496e+03 1.0802e+03
  39.6250 1.0678e+03 9.3091e+02 1.2170e+03 9.3378e+02 1.2087e+03 1.0399e+03 1.1168e+03 1.1956e+03 9.5283e+02 1.0868e+03 9.3378e+02 1.2087e+03 1.0457e+03
  39.8750 1.0335e+03 9.0132e+02 1.1775e+03 9.0408e+02 1.1695e+03 1.0066e+03 1.0808e+03 1.1570e+03 9.2226e+02 1.0516e+03 9.0408e+02 1.1695e+03 1.0125e+03
  40.1250 1.0005e+03 8.7282e+02 1.1395e+03 8.7549e+02 1.1317e+03 9.7449e+02 1.0463e+03 1.1198e+03 8.9283e+02 1.0178e+03 8.7549e+02 1.1317e+03 9.8048e+02
  40.3750 9.6872e+02 8.4537e+02 1.1029e+03 8.4796e+02 1.0953e+03 9.4361e+02 1.0130e+03 1.0840e+03 8.6450e+02 9.8528e+02 8.4796e+02 1.0953e+03 9.4965e+02
  40.6250 9.3813e+02 8.1893e+02 1.0676e+03 8.2143e+02 1.0604e+03 9.1387e+02 9.8097e+02 1.0496e+03 8.3721e+02 9.5396e+02 8.2143e+02 1.0604e+03 9.1996e+02
  40.8750 9.0867e+02 7.9346e+02 1.0337e+03 7.9587e+02 1.0267e+03 8.8522e+02 9.5011e+02 1.0164e+03 8.1093e+02 9.2380e+02 7.9587e+02 1.0267e+03 8.9135e+02
  41.1250 8.8028e+02 7.6890e+02 1.0011e+03 7.7123e+02 9.9424e+02 8.5762e+02 9.2038e+02 9.8449e+02 7.8561e+02 8.9475e+02 7.7123e+02 9.9424e+02 8.6377e+02
  41.3750 8.5293e+02 7.4524e+02 9.6964e+02 7.4749e+02 9.6300e+02 8.3102e+02 8.9174e+02 9.5372e+02 7.6121e+02 8.6676e+02 7.4749e+02 9.6300e+02 8.3719e+02
  41.6250 8.2657e+02 7.2242e+02 9.3934e+02 7.2460e+02 9.3291e+02 8.0539e+02 8.6413e+02 9.2407e+02 7.3770e+02 8.3979e+02 7.2460e+02 9.3291e+02 8.1156e+02
  41.8750 8.0116e+02 7.0041e+02 9.1015e+02 7.0252e+02 9.0391e+02 7.8067e+02 8.3752e+02 8.9550e+02 7.1503e+02 8.1381e+02 7.0252e+02 9.0391e+02 7.8685e+02
  42.1250 7.7666e+02 6.7919e+02 8.8202e+02 6.8123e+02 8.7596e+02 7.5684e+02 8.1187e+02 8.6795e+02 6.9317e+02 7.8876e+02 6.8123e+02 8.7596e+02 7.6301e+02
  42.3750 7.5303e+02 6.5871e+02 8.5490e+02 6.6068e+02 8.4902e+02 7.3385e+02 7.8713e+02 8.4139e+02 6.7209e+02 7.6460e+02 6.6068e+02 8.4902e+02 7.4001e+02
  42.6250 7.3024e+02 6.3895e+02 8.2875e+02 6.4086e+02 8.2305e+02 7.1168e+02 7.6327e+02 8.1578e+02 6.5175e+02 7.4131e+02 6.4086e+02 8.2305e+02 7.1782e+02
  42.8750 7.0825e+02 6.1989e+02 8.0353e+02 6.2173e+02 7.9800e+02 6.9028e+02 7.4025e+02 7.9108e+02 6.3213e+02 7.1885e+02 6.2173e+02 7.9800e+02 6.9640e+02
  43.1250 6.8704e+02 6.0148e+02 7.7921e+02 6.0327e+02 7.7384e+02 6.6964e+02 7.1804e+02 7.6725e+02 6.1320e+02 6.9717e+02 6.0327e+02 7.7384e+02 6.7573e+02
  43.3750 6.6656e+02 5.8371e+02 7.5575e+02 5.8544e+02 7.5053e+02 6.4971e+02 6.9661e+02 7.4425e+02 5.9493e+02 6.7626e+02 5.8544e+02 7.5053e+02 6.5577e+02
  43.6250 6.4679e+02 5.6655e+02 7.3311e+02 5.6823e+02 7.2804e+02 6.3047e+02 6.7592e+02 7.2206e+02 5.7729e+02 6.5608e+02 5.6823e+02 7.2804e+02 6.3649e+02
  43.8750 6.2771e+02 5.4997e+02 7.1126e+02 5.5160e+02 7.0634e+02 6.1190e+02 6.5595e+02 7.0064e+02 5.6026e+02 6.3660e+02 5.5160e+02 7.0634e+02 6.1788e+02
  44.1250 6.0927e+02 5.3396e+02 6.9017e+02 5.3554e+02 6.8539e+02 5.9396e+02 6.3666e+02 6.7996e+02 5.4381e+02 6.1779e+02 5.3554e+02 6.8539e+02 5.9989e+02
  44.3750 5.9147e+02 5.1850e+02 6.6980e+02 5.2002e+02 6.6516e+02 5.7663e+02 6.1803e+02 6.5998e+02 5.2792e+02 5.9963e+02 5.2002e+02 6.6516e+02 5.8252e+02
  44.6250 5.7427e+02 5.0355e+02 6.5014e+02 5.0503e+02 6.4563e+02 5.5989e+02 6.0004e+02 6.4069e+02 5.1258e+02 5.8209e+02 5.0503e+02 6.4563e+02 5.6573e+02
  44.8750 5.5766e+02 4.8910e+02 6.3115e+02 4.9054e+02 6.2677e+02 5.4371e+02 5.8265e+02 6.2206e+02 4.9775e+02 5.6515e+02 4.9054e+02 6.2677e+02 5.4950e+02
  45.1250 5.4160e+02 4.7514e+02 6.1281e+02 4.7653e+02 6.0855e+02 5.2808e+02 5.6585e+02 6.0405e+02 4.8341e+02 5.4878e+02 4.7653e+02 6.0855e+02 5.3381e+02
  45.3750 5.2608e+02 4.6163e+02 5.9508e+02 4.6298e+02 5.9095e+02 5.1296e+02 5.4962e+02 5.8666e+02 4.6956e+02 5.3296e+02 4.6298e+02 5.9095e+02 5.1864e+02
  45.6250 5.1107e+02 4.4858e+02 5.7796e+02 4.4988e+02 5.7393e+02 4.9835e+02 5.3392e+02 5.6984e+02 4.5617e+02 5.1768e+02 4.4988e+02 5.7393e+02 5.0397e+02
  45.8750 4.9657e+02 4.3595e+02 5.6140e+02 4.3722e+02 5.5749e+02 4.8423e+02 5.1875e+02 5.5359e+02 4.4322e+02 5.0290e+02 4.3722e+02 5.5749e+02 4.8979e+02
  46.1250 4.8254e+02 4.2373e+02 5.4540e+02 4.2496e+02 5.4160e+02 4.7056e+02 5.0408e+02 5.3787e+02 4.3070e+02 4.8861e+02 4.2496e+02 5.4160e+02 4.7606e+02
  46.3750 4.6897e+02 4.1191e+02 5.2993e+02 4.1311e+02 5.2623e+02 4.5735e+02 4.8988e+02 5.2268e+02 4.1859e+02 4.7480e+02 4.1311e+02 5.2623e+02 4.6279e+02
  46.6250 4.5584e+02 4.0048e+02 5.1497e+02 4.0164e+02 5.1138e+02 4.4456e+02 4.7616e+02 5.0798e+02 4.0687e+02 4.6143e+02 4.0164e+02 5.1138e+02 4.4994e+02
  46.8750 4.4314e+02 3.8941e+02 5.0051e+02 3.9054e+02 4.9700e+02 4.3219e+02 4.6288e+02 4.9376e+02 3.9554e+02 4.4851e+02 3.9054e+02 4.9700e+02 4.3750e+02
  47.1250 4.3085e+02 3.7870e+02 4.8651e+02 3.7979e+02 4.8310e+02 4.2022e+02 4.5003e+02 4.8001e+02 3.8457e+02 4.3601e+02 3.7979e+02 4.8310e+02 4.2547e+02
  47.3750 4.1896e+02 3.6833e+02 4.7297e+02 3.6939e+02 4.6966e+02 4.0864e+02 4.3759e+02 4.6670e+02 3.7395e+02 4.2391e+02 3.6939e+02 4.6966e+02 4.1382e+02
  47.6250 4.0745e+02 3.5829e+02 4.5987e+02 3.5932e+02 4.5664e+02 3.9743e+02 4.2556e+02 4.5382e+02 3.6368e+02 4.1220e+02 3.5932e+02 4.5664e+02 4.0254e+02
  47.8750 3.9631e+02 3.4857e+02 4.4719e+02 3.4957e+02 4.4405e+02 3.8657e+02 4.1391e+02 4.4136e+02 3.5373e+02 4.0087e+02 3.4957e+02 4.4405e+02 3.9162e+02
  48.1250 3.8552e+02 3.3916e+02 4.3492e+02 3.4013e+02 4.3186e+02 3.7607e+02 4.0263e+02 4.2929e+02 3.4411e+02 3.8990e+02 3.4013e+02 4.3186e+02 3.8105e+02
  48.3750 3.7508e+02 3.3004e+02 4.2304e+02 3.3099e+02 4.2006e+02 3.6589e+02 3.9171e+02 4.1760e+02 3.3478e+02 3.7928e+02 3.3099e+02 4.2006e+02 3.7080e+02
  48.6250 3.6496e+02 3.2121e+02 4.1153e+02 3.2213e+02 4.0863e+02 3.5603e+02 3.8114e+02 4.0629e+02 3.2575e+02 3.6899e+02 3.2213e+02 4.0863e+02 3.6088e+02
  48.8750 3.5516e+02 3.1265e+02 4.0039e+02 3.1355e+02 3.9757e+02 3.4649e+02 3.7089e+02 3.9533e+02 3.1700e+02 3.5903e+02 3.1355e+02 3.9757e+02 3.5127e+02
  49.1250 3.4567e+02 3.0436e+02 3.8960e+02 3.0523e+02 3.8685e+02 3.3724e+02 3.6097e+02 3.8471e+02 3.0853e+02 3.4938e+02 3.0523e+02 3.8685e+02 3.4195e+02
  49.3750 3.3647e+02 2.9633e+02 3.7915e+02 2.9717e+02 3.7647e+02 3.2827e+02 3.5136e+02 3.7443e+02 3.0032e+02 3.4004e+02 2.9717e+02 3.7647e+02 3.3293e+02
  49.6250 3.2756e+02 2.8854e+02 3.6902e+02 2.8936e+02 3.6641e+02 3.1959e+02 3.4204e+02 3.6446e+02 2.9237e+02 3.3098e+02 2.8936e+02 3.6641e+02 3.2417e+02
  49.8750 3.1892e+02 2.8099e+02 3.5921e+02 2.8179e+02 3.5667e+02 3.1117e+02 3.3301e+02 3.5481e+02 2.8465e+02 3.2220e+02 2.8179e+02 3.5667e+02 3.1569e+02
  50.1250 3.1055e+02 2.7366e+02 3.4970e+02 2.7444e+02 3.4723e+02 3.0301e+02 3.2425e+02 3.4545e+02 2.7718e+02 3.1369e+02 2.7444e+02 3.4723e+02 3.0746e+02

